category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,brand_url,codCountry,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,url,id,model
accessories,Chapeaux & Bonnets,Chapeau élastique de chapeau de bonnet de chapeau élastique de couleur unie avec des boutons d'oreille,6.99,13.99,USD,50,85,false,,,"ID,MY,PH,SG,TH,VN",Red,Beige,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/31/04/542460d3-2d59-49ae-a796-60f27c43dc50.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/31/04/542460d3-2d59-49ae-a796-60f27c43dc50.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/32/BD/96b56d8c-b9cc-4572-85b8-ec0292717ef3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/32/BD/96b56d8c-b9cc-4572-85b8-ec0292717ef3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/35/51/0b4e1a8b-9d69-47d7-a566-f1afe21207db.jpg,https://fr.newchic.com/womens-hats-4124/p-1686029.html,1686029,SKUF28443
accessories,Beanie Hat,Bonnet Fleurs Bonnets Découpés En Relief,10.99,22.99,USD,52,63,false,,,"ID,MY,PH,SG,TH,VN",Khaki,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/6F/56/3ea1aa31-5c7e-4efe-8a19-f6bd14ec80c2.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6F/56/3ea1aa31-5c7e-4efe-8a19-f6bd14ec80c2.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/33/BD/fe007048-4571-40ee-b478-70311f883f9d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/33/BD/fe007048-4571-40ee-b478-70311f883f9d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4B/16/1fb6c5f1-7824-49c6-8033-a71528a99200.jpg,https://fr.newchic.com/beanie-hat-12168/p-1694979.html,1694979,SKUF33483
accessories,Skull Caps,Chapeau de propriétaire pour homme Collrown Summer Street Trends Melon Cap Denim Chapeaux sans bord,13.99,26.99,USD,48,53,false,,,"ID,MY,PH,SG,TH,VN",Blue,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/67/FE/de288b79-6a70-4264-b5f8-aeea01c8ac67.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/67/FE/de288b79-6a70-4264-b5f8-aeea01c8ac67.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CB/D6/1f324811-3805-4cc2-9540-42e4f5002667.jpg,https://fr.newchic.com/skull-caps-12161/p-1690613.html,1690613,SKUF24036
accessories,Chapeaux & Bonnets,Chapeau de pêche en plein air,10.99,21.99,USD,50,58,false,,,"ID,MY,PH,SG,TH,VN",Army Green,Light Grey,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/65/94/9bea4924-9469-4b49-aa0e-c4e6d986ef4e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/65/94/9bea4924-9469-4b49-aa0e-c4e6d986ef4e.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/38/54/2d750c6a-f4f4-4ca0-8c79-100b3c1b9e52.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/38/54/2d750c6a-f4f4-4ca0-8c79-100b3c1b9e52.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/57/C0/46399a72-3f9e-4880-a10a-f7e7c2b2c86d.jpg,https://fr.newchic.com/hats-and-caps-4192/p-1680830.html,1680830,SKUF25633
accessories,Gants,Gants tactiques Handschuhe à écran tactile complet,25.99,49.99,USD,48,53,false,,,"ID,MY,PH,SG,TH,VN",Black,Brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/0F/58/c7609e64-f82b-4c6f-9246-3f501ac18380.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0F/58/c7609e64-f82b-4c6f-9246-3f501ac18380.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A7/66/50bad48f-2b58-41fd-94be-450f9f0a1598.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A7/66/50bad48f-2b58-41fd-94be-450f9f0a1598.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/57/8A/70ed0ba8-4163-4537-9f3f-dec22c8f1ddc.jpg,https://fr.newchic.com/mens-gloves-4193/p-1691311.html,1691311,SKUF41075
accessories,Baseball Caps,Chapeau de parasol de casquette de baseball en denim lavé personnalisé pour hommes en plein air,9.99,18.99,USD,47,20,false,,,"ID,MY,PH,SG,TH,VN",Navy,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/6C/56/0ad56719-7aa3-4d99-9231-c34cfd224753.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6C/56/0ad56719-7aa3-4d99-9231-c34cfd224753.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/71/74/209d4112-8e90-496e-bf3d-37357428f027.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/71/74/209d4112-8e90-496e-bf3d-37357428f027.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/71/74/209d4112-8e90-496e-bf3d-37357428f027.jpg,https://fr.newchic.com/baseball-caps-12158/p-1674376.html,1674376,SKUF11354
accessories,Baseball Caps,Casquette Trump 2020 Baseball Cap US Presidential Election,14.99,28.99,USD,48,21,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/96/6A/f9a84ee8-bce1-46f2-bfa5-2fd5353ef6d5.jpg,https://fr.newchic.com/baseball-caps-12158/p-1674134.html,1674134,SKUE94195
accessories,Ceintures & Bretelles,Ceinture pour hommes en cuir véritable ceinture givrée décontractée ceinture sangle broche ceinture rétro,49.99,99.99,USD,50,10,false,,,"ID,MY,PH,SG,TH,VN",Green,Coffee,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/80/11/c3462521-47b5-4c37-b5c8-b1cb6c680ebf.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/80/11/c3462521-47b5-4c37-b5c8-b1cb6c680ebf.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/0B/11/d714b04d-16cb-448b-81bc-4f6d8a4c760b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0B/11/d714b04d-16cb-448b-81bc-4f6d8a4c760b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A6/85/0dbd16aa-54e6-401e-b17e-3278d934a75e.jpg,https://fr.newchic.com/mens-belts-4189/p-1682449.html,1682449,SKUF26286
accessories,Cache-oreilles,Masque en coton imprimé Masque anti-poussière ,5.99,11.99,USD,50,97,false,,,"ID,MY,PH,SG,TH,VN",Blue,Pink,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/FA/BA/433c34fb-3fa2-4cad-b827-5ff38a9c7364.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FA/BA/433c34fb-3fa2-4cad-b827-5ff38a9c7364.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/B7/E2/a7146c65-c870-4cba-a272-bc460ea9c2fa.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B7/E2/a7146c65-c870-4cba-a272-bc460ea9c2fa.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B7/E2/a7146c65-c870-4cba-a272-bc460ea9c2fa.JPG,https://fr.newchic.com/earmuffsandmouth-maskandblindfold-6010/p-1668212.html,1668212,SKUE94424
accessories,Cache-oreilles,Masque de décoration de diamant pour femmes Masque Sheild,6.99,0,USD,0,30,false,,,"ID,MY,PH,SG,TH,VN",# 01,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/55/DD/d95304cd-19dd-477e-b939-9576d1ec2cc2.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/55/DD/d95304cd-19dd-477e-b939-9576d1ec2cc2.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7A/80/ee869a29-071b-4844-b7ec-8c8b8aae1fce.jpg,https://fr.newchic.com/earmuffsandmouth-maskandblindfold-6010/p-1695105.html,1695105,SKUF38828
accessories,Beanie Hat,Chapeau de gommage pour casquettes chirurgicales,11.49,21.73,USD,47,30,false,,,"ID,MY,PH,SG,TH,VN",Gray,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/87/7D/788d358f-89ed-4011-810f-5f5bcbdcdd43.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/87/7D/788d358f-89ed-4011-810f-5f5bcbdcdd43.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/87/7D/788d358f-89ed-4011-810f-5f5bcbdcdd43.jpg,https://fr.newchic.com/beanie-hat-12168/p-1662888.html,1662888,SKUE95123
accessories,Cache-oreilles,Masque Sheild visage floral femme ,5.99,11.99,USD,50,126,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2E/76/41f43df8-90c4-4f2c-b030-0fd959b5ad04.jpg,https://fr.newchic.com/earmuffsandmouth-maskandblindfold-6010/p-1668213.html,1668213,SKUE94428
accessories,Cache-oreilles,Masque de décoration de femmes pour masque de mode de soirée de danse,6.99,0,USD,0,45,false,,,"ID,MY,PH,SG,TH,VN",# 01,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/77/9E/dc710cd2-9289-4d56-9fed-50dccb7b9373.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/77/9E/dc710cd2-9289-4d56-9fed-50dccb7b9373.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8A/F5/37bd330d-d958-40da-9177-a47637fcfd4e.jpg,https://fr.newchic.com/earmuffsandmouth-maskandblindfold-6010/p-1695114.html,1695114,SKUF38928
accessories,Flat Caps,Casquette Gavroche en Laine Cabbie Lvy Flat Hat Beret Hats ,17.49,29.26,USD,40,60,false,,,"ID,MY,PH,SG,TH,VN",Black,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/B6/6F/71f92631-51cf-4ccc-b455-3c3eb18dbc6a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B6/6F/71f92631-51cf-4ccc-b455-3c3eb18dbc6a.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B6/6F/71f92631-51cf-4ccc-b455-3c3eb18dbc6a.jpg,https://fr.newchic.com/flat-caps-12160/p-1637789.html,1637789,SKUE50982
accessories,Beanie Hat,Bonnet à rayures multicolore Bonnet écharpe Turban Head Wrap Cap ,7.99,14.99,USD,47,43,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/10/66/0a9f3b22-5012-4037-b18a-ddbec814256d.jpg,https://fr.newchic.com/beanie-hat-12168/p-1676014.html,1676014,SKUF16169
accessories,Chapeaux & Bonnets,Casquette de baseball rétro chapeaux de broderie de chapeau de soleil rétro,11.99,20,USD,40,19,false,,,"ID,MY,PH,SG,TH,VN",Khaki,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/73/95/9f95d8d5-a66d-43e7-9308-8f3df3d1ae6e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/73/95/9f95d8d5-a66d-43e7-9308-8f3df3d1ae6e.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F6/5A/c61bac6c-f68a-4518-8946-eddc58224fe5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F6/5A/c61bac6c-f68a-4518-8946-eddc58224fe5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/70/F9/407043d0-9c15-4fcc-ad23-f42a798a3035.jpg,https://fr.newchic.com/hats-and-caps-4192/p-1679096.html,1679096,SKUF23906
accessories,Foulards & Écharpes,Multifarben Color Block Cotton Blend Femme Foulards & Châles,28.74,71.68,USD,60,236,false,,,"ID,MY,PH,SG,TH,VN",#01,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7E/B8/b1b7c477-25ec-463b-92a8-7ca759078291.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7E/B8/b1b7c477-25ec-463b-92a8-7ca759078291.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DA/F7/e6ad43a6-59ff-4b46-a97c-6faaf87813ad.jpeg,https://fr.newchic.com/womens-scarves-4127/p-1565548.html,1565548,SKUD51316
accessories,Headband & Bandeaux,Masque de bandeau élastique Bandeau de bouton anti-cuir Bandeau de sport absorbant la sueur,4.99,8.99,USD,45,58,false,,,"ID,MY,PH,SG,TH,VN",#01,#02,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/64/79/8f6955f6-bd82-498f-8cbd-692f8e071ecf.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/64/79/8f6955f6-bd82-498f-8cbd-692f8e071ecf.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/04/B7/cc7e9ac8-23de-41e3-9cfa-12472ddd34b3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/04/B7/cc7e9ac8-23de-41e3-9cfa-12472ddd34b3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/ED/BA/b3e38bfb-268b-4879-b11e-93ed97d5715a.jpg,https://fr.newchic.com/headband-7235/p-1686032.html,1686032,SKUF28417
accessories,Chapeaux & Bonnets,Plaque télescopique à tirer,11.99,23.99,USD,50,52,false,,,"ID,MY,PH,SG,TH,VN",Navy,Pink,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/86/34/32269ae0-da4e-49ea-be65-b28cb6ddc484.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/86/34/32269ae0-da4e-49ea-be65-b28cb6ddc484.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/79/E2/857906c4-5348-4f10-8def-59d932dbc32e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/79/E2/857906c4-5348-4f10-8def-59d932dbc32e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/86/34/32269ae0-da4e-49ea-be65-b28cb6ddc484.jpg,https://fr.newchic.com/womens-hats-4124/p-1674846.html,1674846,SKUF06912
