category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,brand_url,codCountry,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,url,id,model
shoes,Baskets,Sneakers de course et de marche de grande taille pour homme,34.84,76.46,USD,54,2252,false,,,"ID,MY,PH,SG,TH,VN",Noir,gris,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/89/6C/99d0bffb-3291-458e-a7eb-ffb5f9039d2e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/89/6C/99d0bffb-3291-458e-a7eb-ffb5f9039d2e.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C9/3C/880c0ab3-9ab5-4184-83e4-b039d43b426a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C9/3C/880c0ab3-9ab5-4184-83e4-b039d43b426a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F5/64/b9c87ece-891b-4d7b-b70f-dd9cc6bb0066.jpg,https://fr.newchic.com/sneakersandathletic-3622/p-1284771.html,1284771,SKU931470
shoes,Sandales & Mules,Sandales compensées à boucle évidée,30.67,74.2,USD,59,7784,false,Lostisy,https://fr.newchic.com/lostisy-brand-1714.html,"ID,MY,PH,SG,TH,VN",Navy,Maroon,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/AC/3D/7fd77bba-d0e9-4dd7-aa7d-66b4cdb525c7.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AC/3D/7fd77bba-d0e9-4dd7-aa7d-66b4cdb525c7.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7C/05/be048264-518f-4ce4-84c8-58c0a7d12690.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7C/05/be048264-518f-4ce4-84c8-58c0a7d12690.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D3/DF/e9c790b1-a0a5-462b-bb1c-674d8f85e728.jpg,https://fr.newchic.com/lostisy-womens-sandals-3601/p-1431555.html,1431555,SKUB22042
shoes,Mocassins,Chaussures de conduite décontractées antidérapantes en daim pour hommes,49.99,112.34,USD,56,159,false,,,"ID,MY,PH,SG,TH,VN",Khaki,Grey,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/55/67/7b768b7f-f504-4467-b7a1-01e53512e64f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/55/67/7b768b7f-f504-4467-b7a1-01e53512e64f.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/00/81/e5bbf412-7634-4ea6-9f8d-07aef77a09f9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/00/81/e5bbf412-7634-4ea6-9f8d-07aef77a09f9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/55/67/7b768b7f-f504-4467-b7a1-01e53512e64f.jpg,https://fr.newchic.com/flats-3616/p-1685010.html,1685010,SKUF28423
shoes,Baskets,Hommes Engrener Sneakers de randonnée non glissantes,43.12,110.6,USD,61,1539,false,,,"ID,MY,PH,SG,TH,VN",Noir,marron,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/41/76/86cdd7e1-fc0e-4f3c-a17b-fe4b6f19440f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/41/76/86cdd7e1-fc0e-4f3c-a17b-fe4b6f19440f.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F8/AF/e05d1a23-fdb9-47e0-9ebb-ffbc29017aef.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F8/AF/e05d1a23-fdb9-47e0-9ebb-ffbc29017aef.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/26/D1/1f6f6423-d174-4e5c-a6bc-305b5d8297cd.jpg,https://fr.newchic.com/sneakersandathletic-3622/p-1459646.html,1459646,SKUB82094
shoes,Sneakers & Baskets,Baskets à enfiler en maille Air Mesh,19.99,39.99,USD,50,2895,false,,,"ID,MY,PH,SG,TH,VN",blanc,rouge,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/05/BC/9b554011-0cd1-4160-a360-9575f81496c4.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/05/BC/9b554011-0cd1-4160-a360-9575f81496c4.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/4C/A2/4aa4a2d3-f392-4f3b-b9e9-32a8afd99c4f.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4C/A2/4aa4a2d3-f392-4f3b-b9e9-32a8afd99c4f.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/EE/ED/8fc28fb8-3c4e-4569-b253-013276759205.jpg,https://fr.newchic.com/sneakersandathletic-3596/p-1412928.html,1412928,SKUB19289
shoes,Mocassins,Chaussures en cuir à couture à la main,64.62,131.98,USD,51,3216,false, Menico,https://fr.newchic.com/-menico-brand-1716.html,"ID,MY,PH,SG,TH,VN",Bleu,Noir,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/2E/BD/bc6dbd5d-6e1c-46e8-8f1c-1b2bbeb18b4f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2E/BD/bc6dbd5d-6e1c-46e8-8f1c-1b2bbeb18b4f.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/30/64/877ccbb4-1ee5-4eb2-8ed0-ac14d44b18e0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/30/64/877ccbb4-1ee5-4eb2-8ed0-ac14d44b18e0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/9C/54/fbeeccbd-466f-4971-a7fc-3fdf3772564b.jpg,https://fr.newchic.com/-menico-flats-3616/p-1341589.html,1341589,SKUA23559
shoes,Derbies & Mocassins,Chaussures plates sans dossier en daim à gros bout rond,26.09,68.27,USD,62,1037,false,,,"ID,MY,PH,SG,TH,VN",Purple,Orange,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/15/1D/1e01b28f-5260-4e7d-b5e0-70e2877b57d9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/15/1D/1e01b28f-5260-4e7d-b5e0-70e2877b57d9.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9D/89/e7073624-de64-4b5e-983f-1dd7001f8284.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9D/89/e7073624-de64-4b5e-983f-1dd7001f8284.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7B/0F/c46e2233-1bfd-40c9-a16c-e85159b0826b.jpg,https://fr.newchic.com/flats-3615/p-1674852.html,1674852,SKUF15255
shoes,Mocassins,Chaussures décontractées antidérapantes en cuir pour hommes,46.99,124.98,USD,62,275,false,,,"ID,MY,PH,SG,TH,VN",Black,Yellow,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/8F/CF/bf0c46ad-6ee4-40d8-b156-6410e08dec13.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8F/CF/bf0c46ad-6ee4-40d8-b156-6410e08dec13.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/92/F4/82890fe9-571d-4c94-8227-e5682706df71.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/92/F4/82890fe9-571d-4c94-8227-e5682706df71.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E5/70/4d3d745c-678f-4eb8-a4bb-24b26beed2a8.JPG,https://fr.newchic.com/flats-3616/p-1662406.html,1662406,SKUE61768
shoes,Mocassins,Chaussures décontractées respirantes en tissu de soie glacée pour hommes,31.33,62.66,USD,50,107,false,,,"ID,MY,PH,SG,TH,VN",vert,Noir,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/E1/11/d6e1cb3e-feb5-4fb4-9eb0-74ecf578ed32.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E1/11/d6e1cb3e-feb5-4fb4-9eb0-74ecf578ed32.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/91/AA/3d8bd1b4-c748-4786-9841-c092cbf58798.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/91/AA/3d8bd1b4-c748-4786-9841-c092cbf58798.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F0/6A/acb33009-5f3f-4877-aa6a-f9506a735084.jpg,https://fr.newchic.com/flats-3616/p-1707688.html,1707688,SKUF60964
shoes,Derbies & Mocassins,Chaussures Souples De Grande Taille Mocassins Plats En Couleur Pure À Mettre De Multi Façon,23.59,39.99,USD,41,12457,false,,,"ID,MY,PH,SG,TH,VN",White,Yellow,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/E3/AF/c7e0ff9a-20cb-438c-a694-21642a85d5a4.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/E3/AF/c7e0ff9a-20cb-438c-a694-21642a85d5a4.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/3B/A1/9537baa3-0085-43b1-84a5-3b7555bf9e1e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/3B/A1/9537baa3-0085-43b1-84a5-3b7555bf9e1e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/76/6B/ed777210-a9ec-41b1-ae0f-e172edb0d7e7.jpg,https://fr.newchic.com/flats-3615/p-1124740.html,1124740,SKU573298
shoes,Sandales & Mules,Sandales plates à bout fermé rétro,36.99,79.99,USD,54,552,false,,,"ID,MY,PH,SG,TH,VN",Green,Grey,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/8B/7F/42d2d683-8acd-49c7-9444-b87bedc4976e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8B/7F/42d2d683-8acd-49c7-9444-b87bedc4976e.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/64/F6/be25cf59-fc06-4ee7-bb11-6d5516896917.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/64/F6/be25cf59-fc06-4ee7-bb11-6d5516896917.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8B/7F/42d2d683-8acd-49c7-9444-b87bedc4976e.jpg,https://fr.newchic.com/womens-sandals-3601/p-1684969.html,1684969,SKUF04926
shoes,Mocassins,Chaussures en cuir de vache cousues à la main pour hommes,48.04,99.98,USD,52,455,false,,,"ID,MY,PH,SG,TH,VN",Black,Brown,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/1C/D8/68a16e58-d1b9-41b2-960e-1a6f4caaa92c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1C/D8/68a16e58-d1b9-41b2-960e-1a6f4caaa92c.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/55/89/72edaa62-b1a5-4e5e-88e1-9cb8c5037bda.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/55/89/72edaa62-b1a5-4e5e-88e1-9cb8c5037bda.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/F4/A1/ceeb35f4-76fa-49b6-90ce-5e8f76e7d19f.jpg,https://fr.newchic.com/flats-3616/p-1646014.html,1646014,SKUE65050
shoes,Mocassins,Hommes PU épissage chaussures de sport antidérapantes,29.69,65.98,USD,55,124,false,,,"ID,MY,PH,SG,TH,VN",Beige,Khaki,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/2C/45/fa08b391-5210-41e7-9cec-4402ec087958.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2C/45/fa08b391-5210-41e7-9cec-4402ec087958.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/8B/DE/8be14efd-d937-47c3-ac75-45224c02c034.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8B/DE/8be14efd-d937-47c3-ac75-45224c02c034.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DB/5B/be03b91c-290b-4a68-a129-75a2f4056c80.jpg,https://fr.newchic.com/flats-3616/p-1697448.html,1697448,SKUF40789
shoes,Bottes & Chaussures montantes,Bottes en cuir décontractées antidérapantes cousues à la main pour hommes,45.99,95.98,USD,52,1029,false,,,"ID,MY,PH,SG,TH,VN",Black,Yellow,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/A1/82/adcb8a91-3523-4508-9d14-cd2851febb28.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/A1/82/adcb8a91-3523-4508-9d14-cd2851febb28.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/16/C6/f0dd38e2-4a39-4dd5-bc32-4736de599cd4.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/16/C6/f0dd38e2-4a39-4dd5-bc32-4736de599cd4.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/9B/32/cab074a5-d2a6-4ee6-b40f-5bf0b4cf38ea.jpg,https://fr.newchic.com/mens-boots-3618/p-1599299.html,1599299,SKUE01151
shoes,Sneakers & Baskets,Chaussettes athlétiques respirantes en maille,19.99,39.99,USD,50,6375,false,,,"ID,MY,PH,SG,TH,VN",Bleu,Noir,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/5F/8B/97f7b6d3-7a03-4e28-a22a-53348a7cf221.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5F/8B/97f7b6d3-7a03-4e28-a22a-53348a7cf221.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D0/D7/618eff3d-8c02-4e9d-aaa8-cc4961f36fa5.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D0/D7/618eff3d-8c02-4e9d-aaa8-cc4961f36fa5.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/EC/DC/f9c90fa2-5266-4c33-9f1d-5f6bb1105511.jpg,https://fr.newchic.com/sneakersandathletic-3596/p-1377720.html,1377720,SKUA53896
shoes,Sandales & Mules,Sandales à talons bas avec boucle à crochet,90.99,152.07,USD,40,3529,false,Socofy,https://fr.newchic.com/socofy-brand-298.html,"ID,MY,PH,SG,TH,VN",rouge,Bleu,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/71/80/1d1c5207-1613-496d-8a2f-a455f5768389.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/71/80/1d1c5207-1613-496d-8a2f-a455f5768389.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/37/5E/f064272c-951b-4a51-bdb7-be7fb4d1bcb8.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/37/5E/f064272c-951b-4a51-bdb7-be7fb4d1bcb8.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/02/C7/f5d37618-ae16-4ee9-95fb-fb3dc222cdb5.jpg,https://fr.newchic.com/socofy-womens-sandals-3601/p-1452141.html,1452141,SKUA88391
shoes,Baskets,Baskets décontractées en maille pour hommes,51.44,109.95,USD,53,118,false,,,"ID,MY,PH,SG,TH,VN",Beige,Khaki,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/B4/8D/8da3e1be-7d3a-4644-8f5a-3f59da60531b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B4/8D/8da3e1be-7d3a-4644-8f5a-3f59da60531b.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9B/17/7e5a70b3-70dd-4887-b832-361ba4c125b5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9B/17/7e5a70b3-70dd-4887-b832-361ba4c125b5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B1/D6/ee29d20f-558c-4861-8eec-994dba4a9418.jpg,https://fr.newchic.com/sneakersandathletic-3622/p-1660875.html,1660875,SKUE90225
shoes,Mocassins,Chaussures de conduite décontractées antidérapantes en cuir véritable pour hommes,49.99,99.98,USD,50,119,false,,,"ID,MY,PH,SG,TH,VN",Noir,blanc,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/67/CB/dbbe0806-6f06-4949-a1a7-ce89446fcdf4.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/67/CB/dbbe0806-6f06-4949-a1a7-ce89446fcdf4.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/16/0A/f2ab0605-fe52-46dc-9438-44f8bab92c8b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/16/0A/f2ab0605-fe52-46dc-9438-44f8bab92c8b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/05/B0/4bf3b409-f978-42c8-a14f-44048340b472.jpg,https://fr.newchic.com/flats-3616/p-1697739.html,1697739,SKUF50877
