category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,brand_url,codCountry,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,url,id,model
men,Shirts,Coton Colorful Chemise à rayures,18.89,35.99,USD,48,3566,false,ChArmkpR,https://fr.newchic.com/charmkpr-brand-39.html,"ID,MY,PH,SG,TH,VN",Green,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/6D/59/4b211a09-05d8-4db7-bb8e-104744ee113b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6D/59/4b211a09-05d8-4db7-bb8e-104744ee113b.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/11/09/a2d5d4bd-fe49-425c-aa04-d6acbc7cfea5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/11/09/a2d5d4bd-fe49-425c-aa04-d6acbc7cfea5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6D/59/4b211a09-05d8-4db7-bb8e-104744ee113b.jpg,https://fr.newchic.com/charmkpr-shirts-12209/p-1662372.html,1662372,SKUE94088
men,Shirts,Chemises à manches courtes imprimées à l'huile florale vintage,19.79,28.28,USD,30,3542,false,,,"ID,MY,PH,SG,TH,VN",Yellow,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/52/0F/dfcb1f89-19a5-4e2a-9f74-9b979535819b.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/52/0F/dfcb1f89-19a5-4e2a-9f74-9b979535819b.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/93/DC/99106ef3-534c-4b81-8865-28c288565d72.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/93/DC/99106ef3-534c-4b81-8865-28c288565d72.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/52/0F/dfcb1f89-19a5-4e2a-9f74-9b979535819b.jpeg,https://fr.newchic.com/shirts-12209/p-1653022.html,1653022,SKUE55334
men,Slips,Phimosis Circoncision Protective Brief,31.98,55.24,USD,42,310,false,,,"ID,MY,PH,SG,TH,VN",Gris,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/3A/82/4079b8af-af89-4b6c-8978-7185546725df.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/3A/82/4079b8af-af89-4b6c-8978-7185546725df.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/3A/82/4079b8af-af89-4b6c-8978-7185546725df.jpg,https://fr.newchic.com/briefs-4977/p-1443219.html,1443219,SKUB32708
men,T-Shirts,Mens Sample Cartoon Cat Graphic Casual Cotton Short Sleeve T-Shirt,9.99,28.99,USD,66,1799,false,,,"ID,MY,PH,SG,TH,VN",vert,Bleu clair,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/EC/B4/2fd65b9b-9db6-4bb4-a7c1-650faf254fbf.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/EC/B4/2fd65b9b-9db6-4bb4-a7c1-650faf254fbf.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/DC/FC/5a85a380-b6e4-4c73-b5f1-e34e041d304d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DC/FC/5a85a380-b6e4-4c73-b5f1-e34e041d304d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/06/84/167f5d6d-a1b7-4353-b050-c9b5c2f64a4c.jpg,https://fr.newchic.com/t-shirts-12208/p-1677892.html,1677892,SKUF20434
men,Shirts,Chemise patchwork de couleur contrastée,17.99,33.94,USD,47,2502,false,ChArmkpR,https://fr.newchic.com/charmkpr-brand-39.html,"ID,MY,PH,SG,TH,VN",Black,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/00/E1/0b90ea72-8abd-4c60-a278-79b2589fe65a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/00/E1/0b90ea72-8abd-4c60-a278-79b2589fe65a.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/0C/85/f0291ea0-bd26-45bd-b323-8d31bdef1599.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0C/85/f0291ea0-bd26-45bd-b323-8d31bdef1599.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/00/E1/0b90ea72-8abd-4c60-a278-79b2589fe65a.jpg,https://fr.newchic.com/charmkpr-shirts-12209/p-1680786.html,1680786,SKUF20181
men,Shirts,Chemises imprimées de graffitis de dessin animé pour hommes,18.99,33.94,USD,44,8248,false,ChArmkpR,https://fr.newchic.com/charmkpr-brand-39.html,"ID,MY,PH,SG,TH,VN",Blue,Lake Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/23/C7/f451f9ab-6609-47fb-80a8-106f142382ba.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/23/C7/f451f9ab-6609-47fb-80a8-106f142382ba.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/23/18/63a6666c-f262-4a11-b5d5-78ae991b7003.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/23/18/63a6666c-f262-4a11-b5d5-78ae991b7003.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/23/18/63a6666c-f262-4a11-b5d5-78ae991b7003.jpg,https://fr.newchic.com/charmkpr-shirts-12209/p-1541922.html,1541922,SKUD14678
men,Shirts,Chemise patchwork à rayures plantes et feuilles,17.99,33.94,USD,47,2521,false,ChArmkpR,https://fr.newchic.com/charmkpr-brand-39.html,,Jaune,Orange,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/5D/CC/640003cb-be55-4168-97eb-e1c7c887403c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5D/CC/640003cb-be55-4168-97eb-e1c7c887403c.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/1D/26/5f1daba2-3043-42ed-a930-272d8fca89bb.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1D/26/5f1daba2-3043-42ed-a930-272d8fca89bb.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5D/CC/640003cb-be55-4168-97eb-e1c7c887403c.jpg,https://fr.newchic.com/charmkpr-shirts-12209/p-1677991.html,1677991,SKUF08173
men,Pantalons,Pantalon bouffant ample en 100% coton,29.39,50.29,USD,42,6481,false,ChArmkpR,https://fr.newchic.com/charmkpr-brand-39.html,"ID,MY,PH,SG,TH,VN",Vert foncé,Noir,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/55/60/4da21dba-c700-4337-bd80-640da97dccb5.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/55/60/4da21dba-c700-4337-bd80-640da97dccb5.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/3F/6B/e6a3d9c8-7327-4392-9660-4d10e952d7b0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/3F/6B/e6a3d9c8-7327-4392-9660-4d10e952d7b0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/55/60/4da21dba-c700-4337-bd80-640da97dccb5.jpg,https://fr.newchic.com/charmkpr-pants-4975/p-1285524.html,1285524,SKU924208
men,Shirts,Chemise patchwork à rayures de paysage,17.99,33.94,USD,47,1969,false,,,"ID,MY,PH,SG,TH,VN",Orange,Bleu,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/E1/A3/b1322050-7060-4a9a-a3bd-2330fdbc26ff.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E1/A3/b1322050-7060-4a9a-a3bd-2330fdbc26ff.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/5D/03/709141a4-288e-4311-9f79-6eddaa342460.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5D/03/709141a4-288e-4311-9f79-6eddaa342460.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E1/A3/b1322050-7060-4a9a-a3bd-2330fdbc26ff.jpeg,https://fr.newchic.com/shirts-12209/p-1677988.html,1677988,SKUF08187
men,Shirts,Chemise unie respirante légère,15.74,28.28,USD,44,2692,false,ChArmkpR,https://fr.newchic.com/charmkpr-brand-39.html,"ID,MY,PH,SG,TH,VN",Yellow,Khaki,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/D4/F6/cb270942-4471-4ac1-b19a-f6ed6a6cf1ae.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D4/F6/cb270942-4471-4ac1-b19a-f6ed6a6cf1ae.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7F/CE/59124483-7e09-4eb6-aea7-1231362278e4.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7F/CE/59124483-7e09-4eb6-aea7-1231362278e4.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D4/F6/cb270942-4471-4ac1-b19a-f6ed6a6cf1ae.jpg,https://fr.newchic.com/charmkpr-shirts-12209/p-1662784.html,1662784,SKUE54946
men,Shirts,Chemise à col rabattu imprimé peinture chinoise,38.84,59.99,USD,35,3036,false,,,"ID,MY,PH,SG,TH,VN",White,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F2/8C/fd7a77a4-e255-41eb-8daa-4981fb4b24d9.JPG,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F2/8C/fd7a77a4-e255-41eb-8daa-4981fb4b24d9.JPG,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/9C/D5/ac7195e5-f79d-4541-a12c-7d2ed16a520f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9C/D5/ac7195e5-f79d-4541-a12c-7d2ed16a520f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F2/8C/fd7a77a4-e255-41eb-8daa-4981fb4b24d9.JPG,https://fr.newchic.com/shirts-12209/p-1528008.html,1528008,SKUC62470
