category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,brand_url,codCountry,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,url,id,model
house,Home Carpets,Tapis antidérapants SeaShell,12.44,27.78,USD,55,76,false,,,"ID,MY,PH,SG,TH,VN",#1,#2,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/70/16/0c938dfe-d985-4218-8be7-b5b75cc5e308.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/70/16/0c938dfe-d985-4218-8be7-b5b75cc5e308.jpeg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/DE/BF/8646bba4-5d27-45d3-a2d3-4f25f3cbc5e6.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/DE/BF/8646bba4-5d27-45d3-a2d3-4f25f3cbc5e6.jpeg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/27/3D/ba57ce26-611d-49da-93cd-346d78f60edb.jpeg,https://fr.newchic.com/home-carpets-7216/p-1549991.html,1549991,SKUC93100
house,Other Tools,Porte d'armoire de cuisine pliante murale 13L,15.99,30.99,USD,48,95,false,,,"ID,MY,PH,SG,TH,VN",Gray,Green,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/56/F5/16ad7a21-1ab7-4a6f-a607-7139978b899a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/56/F5/16ad7a21-1ab7-4a6f-a607-7139978b899a.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C0/72/48d072f9-58b3-4950-bb0d-331a36b55865.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C0/72/48d072f9-58b3-4950-bb0d-331a36b55865.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/ED/41/2cb0a6fd-9324-402d-bb7c-3b71e93cd01b.jpg,https://fr.newchic.com/other-kitchen-tools-5983/p-1700474.html,1700474,SKUF49353
house,Pesticides,Anti-Mosquito Lamp Electric Fly Bug Zapper Mosquito Insect Killer Lamp LED Light Trap Lamp Pest Control,15.99,46.68,USD,66,453,false,Loskii,https://fr.newchic.com/loskii-brand-347.html,"ID,MY,PH,SG,TH,VN",White,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/CF/A9/efcda870-ee66-4169-a681-00c0308c59b6.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CF/A9/efcda870-ee66-4169-a681-00c0308c59b6.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/FF/71/c8b9c6e3-03cc-4131-b43d-36c8b219ef7f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FF/71/c8b9c6e3-03cc-4131-b43d-36c8b219ef7f.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/5C/75/4c472e47-0318-46d0-a4d5-308ceec433c6.jpg,https://fr.newchic.com/loskii-pests-control-and-killer-4919/p-1440132.html,1440132,SKUB44572
house,Other Tools,Accessoires de cuisine gomme éponge avec poignée éponge de nettoyage brosses cuisine salle de bain brosse de décontamination forte,5.99,0,USD,0,124,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C2/77/96810f17-25e6-4c96-92da-f6cb77e17154.jpg,https://fr.newchic.com/other-kitchen-tools-5983/p-1655134.html,1655134,SKUE83543
house,Tapisseries,Tenture murale Mystics tapisserie psychédélique motif champignon Mandala tapis,15.11,33.08,USD,54,327,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/28/58/f6c57d2b-c086-4c35-b771-b07a26f7f7fd.jpg,https://fr.newchic.com/tapestries-5492/p-1572776.html,1572776,SKUD33444
house,Boîte de stockage,Boîte de papier hygiénique de salon,9.99,15.99,USD,38,70,false,,,"ID,MY,PH,SG,TH,VN",Blue,Dark Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/CB/CE/22f08980-54c1-48b8-9779-c645ab9535b6.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CB/CE/22f08980-54c1-48b8-9779-c645ab9535b6.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/95/C8/014f78a3-d159-4022-b018-b263eea1ac12.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/95/C8/014f78a3-d159-4022-b018-b263eea1ac12.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/95/C8/014f78a3-d159-4022-b018-b263eea1ac12.jpg,https://fr.newchic.com/storage-boxes-4913/p-1698000.html,1698000,SKUF52328
house,Other Tools,12 pièces noir insonorisation mousse panneau mural acoustique isolation phonique mousse studio carreaux de mur,14.99,37.5,USD,60,200,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E3/76/de597412-0ca9-4f21-8293-a2c9299c7eea.jpg,https://fr.newchic.com/other-kitchen-tools-5983/p-1130524.html,1130524,SKU552458
house,Other Garden Tools,Gilet léger JPC tactique Armor pour transporteur de plaques MOLLE avec poches mag,29.99,74.99,USD,60,35,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CB/65/3b9bb7e1-4f57-417d-a5da-97a3178b80f5.jpg,https://fr.newchic.com/other-garden-tools-7293/p-1691276.html,1691276,SKU970648
house,Other Tools,Cuisine 360 ° robinet rotatif têtes de robinet d'eau ménage purificateur d'eau filtre pulvérisateur Filtration au charbon actif,3.99,0,USD,0,160,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6F/87/0d00b2b9-b3fc-431a-ae14-c958cfd4012d.jpg,https://fr.newchic.com/other-kitchen-tools-5983/p-1667313.html,1667313,SKUF04258
house,Car Mat,Filet de camouflage camouflage 4mx2m pour housse de voiture,17.55,56.67,USD,69,130,false,,,"ID,MY,PH,SG,TH,VN",#1,#2,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/banggood/images/03/39/c6a7019e-3181-a6e9-47f5-9503f53d5761.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/03/39/c6a7019e-3181-a6e9-47f5-9503f53d5761.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/banggood/images/03/39/80f2b700-3110-61f3-67b1-f717409a8f05.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/03/39/80f2b700-3110-61f3-67b1-f717409a8f05.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/C2/0A/54144015-520b-46c2-804c-89e6995c2e8a.jpg,https://fr.newchic.com/car-mat-7217/p-1090202.html,1090202,SKU450365
house,Coussins & Oreillers,Coussin en peluche courte souple en forme de dos de chat,19.59,31.49,USD,38,686,false,,,"ID,MY,PH,SG,TH,VN",Gray,White,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/8F/5C/b111a270-ffc9-47b4-b9cc-547c36b974ce.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8F/5C/b111a270-ffc9-47b4-b9cc-547c36b974ce.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/10/5E/3c83fc88-5863-49ca-8f2e-bb140ff5909d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/10/5E/3c83fc88-5863-49ca-8f2e-bb140ff5909d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/banggood/images/30/8A/4d7f2b67-9ec7-41a1-b1c5-76113d1d754d.jpg,https://fr.newchic.com/cushion-and-pillow-5802/p-1336889.html,1336889,SKU723736
house,Other Tools,Outil de coupe de plis de coupeurs de pli d'acier inoxydable de cuisine,3.99,0,USD,0,124,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/70/DC/7d6938fd-6aed-4123-b9ca-23404281402f.jpg,https://fr.newchic.com/other-kitchen-tools-5983/p-1668100.html,1668100,SKUF04411
house,Meat & Poultry Tools,Outil de décorticage de pinces à crevettes,5.99,24.27,USD,75,274,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/AC/87/b94dcb10-9492-4e3e-8f2a-3f4cfd220f44.jpg,https://fr.newchic.com/meat-and-poultry-tools-7240/p-1571191.html,1571191,SKUD60801
house,Hammocks,Hamac de camping double simple avec moustiquaire extérieure portable,26.99,67.49,USD,60,75,false,,,"ID,MY,PH,SG,TH,VN",Grey,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/18/DB/51b25086-d239-4b1d-b1c2-a5d3ef1c6e72.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/18/DB/51b25086-d239-4b1d-b1c2-a5d3ef1c6e72.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/CE/05/767f7e0a-e431-4a1c-b292-7539608d05cf.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CE/05/767f7e0a-e431-4a1c-b292-7539608d05cf.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/73/8B/9037e430-c684-48da-9233-471cb742dcb6.jpg,https://fr.newchic.com/hammocks-7289/p-1682580.html,1682580,SKUF28094
house,Fruit & Vegetable Tools,Cuisine créative outils de hachage Gadget poignée taille broyeur d'oignon fleur d'oignon oignon râpé coupe-oignon,3.99,6.99,USD,43,53,false,,,"ID,MY,PH,SG,TH,VN",Green,Orange,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/75/60/d877aa90-6ece-47e6-8a3e-a11a559bcfab.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/75/60/d877aa90-6ece-47e6-8a3e-a11a559bcfab.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F8/D0/275b7971-986e-4344-a84b-44ed6105996c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F8/D0/275b7971-986e-4344-a84b-44ed6105996c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F8/D0/275b7971-986e-4344-a84b-44ed6105996c.jpg,https://fr.newchic.com/fruit-and-vegetable-tools-5978/p-1689345.html,1689345,SKUE95969
house,Home Carpets,Ultra Soft tapis moelleux pour chambre à coucher enfants chambre en peluche tapis de pépinière shaggy tapis de jet de fourrure pour collège dortoir tapis flous salon décoration de la maison tapis,18.47,29.46,USD,37,718,false,,,"ID,MY,PH,SG,TH,VN",Fruits verts,Bleu,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/6E/1C/43d550b9-c1af-4acf-9f4e-1f595a001703.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/6E/1C/43d550b9-c1af-4acf-9f4e-1f595a001703.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/81/55/fbeb6603-adfb-4c36-82b2-66eefd005a3e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/81/55/fbeb6603-adfb-4c36-82b2-66eefd005a3e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/21/05/464efb9d-0fd3-4f2d-8551-fc964c60bd0c.jpeg,https://fr.newchic.com/home-carpets-7216/p-1163037.html,1163037,SKU501867
house,Food Storage,1 Pc Verre Sauce Vinaigre Bouteille D'huile Distributeur D'huile Conteneur Sauce Bateaux Condiment Assaisonnement Bouteille Distributeur D'huile D'olive Cuisine,5.99,10.99,USD,46,65,false,,,"ID,MY,PH,SG,TH,VN",#01,#02,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/95/2D/486aceab-4770-4dc7-a401-39631a0bb9e3.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/95/2D/486aceab-4770-4dc7-a401-39631a0bb9e3.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/7E/5F/2f0370e4-2a36-4cb9-8479-a4282ab60cc9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7E/5F/2f0370e4-2a36-4cb9-8479-a4282ab60cc9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C8/CB/5b7283bb-d88c-4c85-a920-0e9f68943dd9.jpg,https://fr.newchic.com/bottles-and-jars-and-boxes-7256/p-1697653.html,1697653,SKUE92694
house,Artisanat,79 pièces / ensemble moules de moulage de bijoux moules à bijoux en résine de silicone ornement collier pendentif bricolage matériaux de fabrication,16.99,42.99,USD,61,48,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/54/C6/8cf06873-2a5f-4990-9f5c-6212031f7779.jpg,https://fr.newchic.com/crafting-5493/p-1684795.html,1684795,SKUE83703
house,Broderie à point de croix,100 pcs Crochet Crochets Ensemble Complet Outil À Tricoter Accessoires Aiguilles À Tricoter Outils De Couture Artisanat Kit avec Étui En Cuir,14.99,37.49,USD,60,70,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4F/78/35048314-e2d4-4070-8fcf-15bdc57f7b99.jpg,https://fr.newchic.com/cross-stitch-and-embroidery-5897/p-1694967.html,1694967,SKUF32425
house,Boîte de stockage,Salle de bains toilette mural rouleau papier conteneur étagère multifonctionnelle téléphone portable verre montre titulaire boîte à mouchoirs,22.99,24,USD,0,26,false,,,"ID,MY,PH,SG,TH,VN",White,,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/87/59/5af8e67e-1d04-4d95-b361-a8714e4fa826.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/87/59/5af8e67e-1d04-4d95-b361-a8714e4fa826.jpg,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/68/BD/34fc5e5d-6ff0-43a0-9d04-84133de7cf03.jpg,https://fr.newchic.com/storage-boxes-4913/p-1687403.html,1687403,SKUE53219
house,Artisanat,187 pcs / ensemble Kit de broderie Aiguille de poinçon Motifs de broderie Kit d'aiguille de poinçon Outil d'artisanat Broderie Stylo Ensemble Fils pour la couture Tricot DIY Enfileurs,23.99,59.99,USD,60,86,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/9D/76/47f2394a-87ef-47a0-a3f6-8a11650e2bd9.jpg,https://fr.newchic.com/crafting-5493/p-1693365.html,1693365,SKUF32293
house,Sacs pour plantes & Aquaculture,Pot de fleur suspendu vert pour balcon intérieur et extérieur,20.71,35.84,USD,42,110,false,,,"ID,MY,PH,SG,TH,VN",White,Green,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/39/54/66b549b6-a4bf-4b68-87dd-2b7d23783301.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/39/54/66b549b6-a4bf-4b68-87dd-2b7d23783301.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/4E/3F/6d809ccf-3620-4200-a3f8-12261f1dd23d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4E/3F/6d809ccf-3620-4200-a3f8-12261f1dd23d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B3/49/7a57ad69-e254-4f96-8839-4dac01c2e6a9.jpg,https://fr.newchic.com/plant-bag-and-aquaculture-5042/p-1660559.html,1660559,SKUE48915
house,Lits & Tapis,Housse de canapé anti-adhérente pour animaux de compagnie,28.99,56.99,USD,49,80,false,,,"ID,MY,PH,SG,TH,VN",Coffee,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/1D/15/a1a1eb8b-d9d6-46a1-b398-ec3ed886ff42.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1D/15/a1a1eb8b-d9d6-46a1-b398-ec3ed886ff42.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/25/3A/90f90e3f-ffb3-41f6-9322-777204fb205e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/25/3A/90f90e3f-ffb3-41f6-9322-777204fb205e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/24/BE/1b39dbf5-b506-4407-b5f4-f630ed673fb3.jpeg,https://fr.newchic.com/cats-beds-and-mats-5610/p-1653974.html,1653974,SKUE71304
house,Artisanat,248 Pcs Boucle D'oreille Époxy Résine Moules Kit Bohême Drop Dangle Résine Boucle D'oreille Moule Bijoux De Mode Résine Silicone Moules Art Artisanat,14.99,37.99,USD,61,58,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/58/72/b46e7cc8-861d-4775-b66c-7d7def038e57.jpg,https://fr.newchic.com/crafting-5493/p-1685359.html,1685359,SKUE83581
house,Other Garden Tools,Bricolage jardin pavage moule manuel pavage ciment brique pierre route moule,26.99,0,USD,0,30,false,,,"ID,MY,PH,SG,TH,VN",,,,,,,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/88/4A/3915bb61-df5f-4427-89e4-6435ee147233.jpg,https://fr.newchic.com/other-garden-tools-7293/p-1684369.html,1684369,SKUF26575
house,Literie,Ensemble de draps de lit de confort d'hôtel de luxe Ensemble de literie Poches profondes Résistant aux rides et à la décoloration Ensemble de draps et d'oreillers hypoallergéniques,12.5,62.99,USD,80,48,false,,,"ID,MY,PH,SG,TH,VN",Green,Lake Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/FE/9A/febbc5a0-bba0-4ed8-bb82-cdaee49a9f2a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FE/9A/febbc5a0-bba0-4ed8-bb82-cdaee49a9f2a.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C5/6F/71f899b8-685c-4e37-8060-ebced53f52e9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C5/6F/71f899b8-685c-4e37-8060-ebced53f52e9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8C/85/37d255a9-ea21-4c51-8b8d-1f26af1b89d7.jpg,https://fr.newchic.com/bedding-sets-5811/p-1689355.html,1689355,SKUF27684
