category,subcategory,name,current_price,raw_price,currency,discount,likes_count,is_new,brand,brand_url,codCountry,variation_0_color,variation_1_color,variation_0_thumbnail,variation_0_image,variation_1_thumbnail,variation_1_image,image_url,url,id,model
women,Soutiens-gorge,Soutien-gorge Sexy à Décollecté Plongeant sans Armature,13.99,26.89,USD,48,14252,false,,,"ID,MY,PH,SG,TH,VN",Noir,Violet clair,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/71/65/9d33b6c3-68f9-4e4b-96f2-103ba2e6dce1.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/71/65/9d33b6c3-68f9-4e4b-96f2-103ba2e6dce1.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F3/59/8fd7cf14-58eb-4ebc-9677-d6f8d029878e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F3/59/8fd7cf14-58eb-4ebc-9677-d6f8d029878e.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/79/AB/c0c50ea6-b10f-4063-b73e-9d1991d713f4.jpg,https://fr.newchic.com/bra-and-bra-set-4183/p-1141004.html,1141004,SKU631930
women,Vestes & Gilets,Vestes à imprimé floral de style ethnique,25.99,72.47,USD,64,4393,false,O-NEWE,https://fr.newchic.com/o-newe-brand-465.html,"ID,MY,PH,SG,TH,VN",Green,Red,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/16/88/e3015762-557c-4865-b38f-6c698fe0f6cb.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/16/88/e3015762-557c-4865-b38f-6c698fe0f6cb.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/EE/9B/d11716bf-22d9-4168-9a25-b24d5ef5338a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/EE/9B/d11716bf-22d9-4168-9a25-b24d5ef5338a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/B8/F4/cfb84662-7fe7-4fdf-8fd5-cc9e201a6408.jpg,https://fr.newchic.com/o-newe-plus-size-coats-and-jackets-3957/p-1561403.html,1561403,SKUD02476
women,T-shirts,T-shirt simple à fleurs,19.42,39.99,USD,51,3240,false,,,"ID,MY,PH,SG,TH,VN",Black,Grey,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/CF/AA/e09c4602-1d28-47ad-a429-73cadef2e1a8.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CF/AA/e09c4602-1d28-47ad-a429-73cadef2e1a8.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/99/A1/608c337d-e3ad-40d3-a788-ffb8bffede31.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/99/A1/608c337d-e3ad-40d3-a788-ffb8bffede31.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CF/AA/e09c4602-1d28-47ad-a429-73cadef2e1a8.jpg,https://fr.newchic.com/t-shirts-3666/p-1654724.html,1654724,SKUE82280
women,Robes imprimées,Robe longue à patchwork imprimé,28.99,73.31,USD,61,5822,false,,,"ID,MY,PH,SG,TH,VN",vert,Jaune,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/53/74/1bf4051d-c430-405b-b5e8-de1c0cafd61c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/53/74/1bf4051d-c430-405b-b5e8-de1c0cafd61c.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/FF/A7/a8b042ff-2710-4078-85d3-15708f107748.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FF/A7/a8b042ff-2710-4078-85d3-15708f107748.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0F/5E/e1ef7c6b-9231-4e15-8a38-6f6d7fe83be8.jpg,https://fr.newchic.com/plus-size-print-dresses-5159/p-1509346.html,1509346,SKUB84919
women,Blouses & Chemises,Chemisier ample à col rabattu de couleur unie,22.99,39.58,USD,42,1306,false,,,,Yellow,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/D7/30/ee90314e-5fde-42de-98a7-0c3ca67aeea7.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/D7/30/ee90314e-5fde-42de-98a7-0c3ca67aeea7.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/98/A8/de73f810-d351-46e1-943e-02e83c808c86.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/98/A8/de73f810-d351-46e1-943e-02e83c808c86.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/98/A8/de73f810-d351-46e1-943e-02e83c808c86.jpg,https://fr.newchic.com/blouses-and-shirts-3689/p-1555575.html,1555575,SKUB88698
women,Pantalons & Shorts,Sarouel croisé décontracté,16.99,48.37,USD,65,3486,false,O-NEWE,https://fr.newchic.com/o-newe-brand-465.html,"ID,MY,PH,SG,TH,VN",Black,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/01/97/16d6b8fd-6c6f-4675-b45b-67148db91525.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/01/97/16d6b8fd-6c6f-4675-b45b-67148db91525.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/42/C8/b8aacf61-7904-4779-a0f6-fabcfd128937.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/42/C8/b8aacf61-7904-4779-a0f6-fabcfd128937.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7E/3A/0e435d9a-fd6a-4ddf-a140-30c14e47eb45.jpg,https://fr.newchic.com/o-newe-plus-size-pants-and-capris-3959/p-1667484.html,1667484,SKUF04567
women,T-shirts,T-shirt imprimé poisson,17.99,39.99,USD,55,3542,false,Gracila,https://fr.newchic.com/gracila-brand-247.html,"ID,MY,PH,SG,TH,VN",Green,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/11/EE/77350a61-52b8-4c8b-b59f-872a7b2d79fb.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/11/EE/77350a61-52b8-4c8b-b59f-872a7b2d79fb.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/24/62/5164278a-e999-4111-8e3c-fd1b015a1372.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/24/62/5164278a-e999-4111-8e3c-fd1b015a1372.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/11/EE/77350a61-52b8-4c8b-b59f-872a7b2d79fb.jpg,https://fr.newchic.com/gracila-t-shirts-3666/p-1656834.html,1656834,SKUE84599
women,Blouses & Chemises,Chemisier ample de couleur unie,31.99,62.98,USD,49,918,false,,,"ID,MY,PH,SG,TH,VN",White,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/F0/7E/84a404de-e980-4d00-8d92-9812f4a9dfd2.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F0/7E/84a404de-e980-4d00-8d92-9812f4a9dfd2.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/30/1B/706a915a-304d-49ad-8665-1e89e9843046.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/30/1B/706a915a-304d-49ad-8665-1e89e9843046.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7F/C8/61115a11-fd55-4a9d-9937-e6625eb09969.jpg,https://fr.newchic.com/blouses-and-shirts-3689/p-1674856.html,1674856,SKUF15401
women,Robes imprimées,Robe midi bohème imprimée à pois,24.99,46.99,USD,47,1730,false,,,"ID,MY,PH,SG,TH,VN",Grey,Yellow,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/A1/AC/f5588ba4-5f39-4d0a-bd1e-6216170be55b.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A1/AC/f5588ba4-5f39-4d0a-bd1e-6216170be55b.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/90/EC/741364c1-6436-49a2-b483-048a36dc8b71.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/90/EC/741364c1-6436-49a2-b483-048a36dc8b71.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A1/AC/f5588ba4-5f39-4d0a-bd1e-6216170be55b.jpg,https://fr.newchic.com/print-dresses-3677/p-1666207.html,1666207,SKUE85353
women,Pantalons & Shorts,Pantalon imprimé papillons en bambou,27.6,52.98,USD,48,2826,false,,,"ID,MY,PH,SG,TH,VN",Grey,Black,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/B2/06/d0b6bba4-d182-4984-b609-76c032e8e99d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B2/06/d0b6bba4-d182-4984-b609-76c032e8e99d.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/BC/2E/985de441-53ef-421d-a845-3e4339943dd4.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/BC/2E/985de441-53ef-421d-a845-3e4339943dd4.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B2/06/d0b6bba4-d182-4984-b609-76c032e8e99d.jpg,https://fr.newchic.com/pants-and-capris-3674/p-1662798.html,1662798,SKUE97066
women,Robes imprimées,Robe mi-longue imprimée à fleurs,21.99,42.99,USD,49,541,false,,,"ID,MY,PH,SG,TH,VN",Yellow,Grey,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/2A/75/e670eb4a-4af2-47e2-a3c3-f990d070482d.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2A/75/e670eb4a-4af2-47e2-a3c3-f990d070482d.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/BA/E4/065ae831-42af-4446-921d-1102ddf14628.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/BA/E4/065ae831-42af-4446-921d-1102ddf14628.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/25/3C/df70512c-24ce-405e-bd0d-9444e008726d.jpg,https://fr.newchic.com/print-dresses-3677/p-1697894.html,1697894,SKUF51206
women,Robes imprimées,Robe maxi sans manches imprimé patchwork,24.99,60.84,USD,59,1690,false,ZANZEA,,"ID,MY,PH,SG,TH,VN",Orange,Khaki,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C1/5E/1620d9ce-feef-45ad-93a9-b71eec464c19.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C1/5E/1620d9ce-feef-45ad-93a9-b71eec464c19.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/E0/DF/4c6c0d57-6122-41b8-bc85-bf3bca5a0695.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E0/DF/4c6c0d57-6122-41b8-bc85-bf3bca5a0695.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8D/80/7cc3c980-b550-40c6-b5b6-e686ecf665ce.jpg,https://fr.newchic.com/plus-size-print-dresses-5159/p-1565270.html,1565270,SKUD10368
women,Robes décontractées,Robe longue de couleur contrastée,26.57,48.99,USD,46,3363,false,,,"ID,MY,PH,SG,TH,VN",gris,Bleu,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/32/95/4a6b7e59-0ffb-449e-a4d5-58ed057b5fdb.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/32/95/4a6b7e59-0ffb-449e-a4d5-58ed057b5fdb.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/DC/15/4336328e-c67b-4bec-891b-5a2155ca9a96.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/DC/15/4336328e-c67b-4bec-891b-5a2155ca9a96.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/32/95/4a6b7e59-0ffb-449e-a4d5-58ed057b5fdb.jpg,https://fr.newchic.com/casual-dresses-5073/p-1526607.html,1526607,SKUC71203
women,Combinaisons & Grenouillères,Combinaison à bretelles à imprimé floral Daisy,29.99,59.99,USD,50,2879,false,,,"ID,MY,PH,SG,TH,VN",Green,Navy,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/55/27/a176b60f-bde0-4b5d-a687-28e2039d4988.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/55/27/a176b60f-bde0-4b5d-a687-28e2039d4988.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/23/C0/a51139bb-53b7-4e6d-8f6b-79fd58de98ab.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/23/C0/a51139bb-53b7-4e6d-8f6b-79fd58de98ab.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F1/AC/107844b6-4daa-40e3-80f7-b3d8337808d1.jpg,https://fr.newchic.com/jumpsuits-and-rompers-3702/p-1664205.html,1664205,SKUE99141
women,Blouses & Chemises,Chemisier à manches courtes brodé bohème,24.99,50.99,USD,51,5012,false,,,"ID,MY,PH,SG,TH,VN",blanc,Rose,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/C1/23/707e0d3c-871b-4f48-9c0c-3243abce6b4c.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C1/23/707e0d3c-871b-4f48-9c0c-3243abce6b4c.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/41/63/1b7d4726-1477-41ac-9674-ae87105d4922.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/41/63/1b7d4726-1477-41ac-9674-ae87105d4922.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C1/23/707e0d3c-871b-4f48-9c0c-3243abce6b4c.jpg,https://fr.newchic.com/blouses-and-shirts-3689/p-1477083.html,1477083,SKUB64124
women,Robes imprimées,Robe imprimée à poches col rond,30.66,58.98,USD,48,464,false,,,"ID,MY,PH,SG,TH,VN",Yellow,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/CB/1C/8ac35bb1-e46f-4a19-b3ef-bbbd405766f6.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/CB/1C/8ac35bb1-e46f-4a19-b3ef-bbbd405766f6.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/newchic/images/3B/0E/e202cdb1-9cb4-4e1c-8bf1-05b11cc03b4a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/3B/0E/e202cdb1-9cb4-4e1c-8bf1-05b11cc03b4a.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/3B/0E/e202cdb1-9cb4-4e1c-8bf1-05b11cc03b4a.jpg,https://fr.newchic.com/print-dresses-3677/p-1665087.html,1665087,SKUE91437
women,Robes imprimées,Robe longue bouffante à imprimé floral,19.99,59.07,USD,66,1584,false,ZANZEA,,"ID,MY,PH,SG,TH,VN",Navy,Red,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/D9/D0/10d32e43-83a8-4659-b35e-03b61cdfd9e9.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/D9/D0/10d32e43-83a8-4659-b35e-03b61cdfd9e9.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/1F/63/cd2f08f2-0f1e-4b16-a69d-07f91282b3d0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/1F/63/cd2f08f2-0f1e-4b16-a69d-07f91282b3d0.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/1F/63/cd2f08f2-0f1e-4b16-a69d-07f91282b3d0.jpg,https://fr.newchic.com/plus-size-print-dresses-5159/p-1591654.html,1591654,SKUD65785
women,Blouses & Chemises,Chemisier à manches longues imprimé chat ,22.99,51.99,USD,56,4726,false,Gracila,https://fr.newchic.com/gracila-brand-247.html,"ID,MY,PH,SG,TH,VN",White,Blue,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/E6/D5/a9750bea-9efc-493b-9070-08f3e84e74fc.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/E6/D5/a9750bea-9efc-493b-9070-08f3e84e74fc.jpg,https://imgaz1.chiccdn.com/thumb/list_grid/oaupload/ser1/newchic/images/51/45/02401dbd-b6bf-433c-aa2a-4209b1d7e336.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/51/45/02401dbd-b6bf-433c-aa2a-4209b1d7e336.jpg,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/E6/D5/a9750bea-9efc-493b-9070-08f3e84e74fc.jpg,https://fr.newchic.com/gracila-blouses-and-shirts-3689/p-1603323.html,1603323,SKUD81888
